신청날짜,사업장,품목코드,품목,수량,단가,금액
2019-02-10,충주,MF1-020,GRIND STONE,37,240000 ,8880000 
2019-12-15,충주,MF8-082,면장갑,38,800 ,30400 
2019-05-24,충주,MF7-234,파일/바인더류,13,2500 ,32500 
2019-08-10,충주,MF9-566,청소용구B,42,22000 ,924000 
2019-03-01,충주,MF3-022,AL TAPE,23,15000 ,345000 
2019-06-07,충주,MF4-341,안전장비A,39,76800 ,2995200 
2019-11-29,충주,MF5-906,CABLE TIE,38,10000 ,380000 
2019-11-18,충주,MF1-141,작업용장갑,29,4000 ,116000 
2019-10-29,충주,MF1-206,MOTOR,15,30000 ,450000 
2019-07-24,충주,MF9-433,INSULATION TAPE,43,27000 ,1161000 
2019-10-21,충주,MF2-299,접착제,48,20000 ,960000 
2019-08-09,충주,MF4-175,LM BEARING,49,24000 ,1176000 
2019-11-16,충주,MF5-937,LM BEARING,3,24000 ,72000 
2019-02-24,충주,MF1-523,BRUSH,2,3000 ,6000 
2019-05-27,충주,MF8-582,Pipe,39,530000 ,20670000 
2019-11-28,충주,MF6-174,LPG가스,32,210000 ,6720000 
2019-11-25,충주,MF4-499,청소용구A,6,13000 ,78000 
2019-05-09,충주,MF9-816,DRAWING OIL,48,67000 ,3216000 
2019-07-08,충주,MF7-669,Pipe,34,530000 ,18020000 
2019-02-25,충주,MF6-660,PAINT,26,77000 ,2002000 
2019-07-01,충주,MF6-095,화장지,9,4700 ,42300 
2019-11-11,충주,MF9-712,청소용구B,18,22000 ,396000 
2019-07-27,충주,MF9-721,액체알곤,43,9000 ,387000 
2019-09-07,충주,MF1-628,강관방청유(외측),28,860000 ,24080000 
2019-07-14,충주,MF9-429,청소용구A,41,13000 ,533000 
2019-03-18,충주,MF8-179,AIR COUPLER,45,30000 ,1350000 
2019-12-20,충주,MF4-097,탄화수소세척액,47,33000 ,1551000 
2019-07-29,충주,MF1-745,안전장비D,50,21000 ,1050000 
2019-11-24,충주,MF1-925,ANGLE,3,32000 ,96000 
2019-04-26,충주,MF6-730,S45C봉,44,70000 ,3080000 
2019-04-14,충주,MF4-412,AIR CYLINDER,11,56000 ,616000 
2019-04-21,충주,MF2-497,마크펜,37,3000 ,111000 
2019-01-28,충주,MF4-849,END MILL,10,170000 ,1700000 
2019-04-29,충주,MF3-158,스치로폴,34,30000 ,1020000 
2019-12-23,충주,MF2-488,PAPER BRSH,8,40000 ,320000 
2019-03-04,충주,MF9-625,PACKING PARTS,33,260000 ,8580000 
2019-12-22,충주,MF3-077,구리스,28,330000 ,9240000 
2019-09-24,충주,MF9-132,O-RING,34,46000 ,1564000 
2019-03-01,충주,MF1-375,BALL RETAINERS,5,34000 ,170000 
2019-09-05,충주,MF6-419,PAPER,1,39000 ,39000 
2019-09-13,충주,MF9-108,PIPE PACKING PARTS,44,2300000 ,101200000 
2019-07-08,충주,MF4-049,용접장갑,41,38000 ,1558000 
2019-04-23,충주,MF4-711,면장갑(10set),42,8000 ,336000 
2019-03-25,충주,MF4-817,접착제,29,20000 ,580000 
2019-02-07,충주,MF1-980,PIPE PACKING PARTS,12,2300000 ,27600000 
2019-11-02,충주,MF9-494,ONE-TOUCH FITTING,50,59000 ,2950000 
2019-03-05,충주,MF9-207,안전장비A,39,76800 ,2995200 
2019-07-19,충주,MF7-983,방진마스크,38,7000 ,266000 
2019-09-06,충주,MF7-923,지류,3,15000 ,45000 
2019-01-30,충주,MF4-401,CABLE TIE,47,10000 ,470000 
2019-11-22,충주,MF2-855,PRESS 타발유,1,5700000 ,5700000 
2019-12-04,충주,MF5-230,AIR CYLIDER 부품,40,45000 ,1800000 
2019-02-28,충주,MF7-182,P/Z O-RING,32,38000 ,1216000 
2019-08-12,충주,MF9-900,S45C봉,46,70000 ,3220000 
2019-08-03,충주,MF3-810,PUSH BUTTON S/W,29,15000 ,435000 
2019-06-06,충주,MF6-923,안전장비B,4,25000 ,100000 
2019-08-15,충주,MF5-377,AIR CYLIDER 부품,11,45000 ,495000 
2019-08-17,충주,MF4-680,각관,27,230000 ,6210000 
2019-07-26,충주,MF9-847,MICRO METER,32,120000 ,3840000 
2019-08-22,충주,MF9-948,OPP TAPE,16,26000 ,416000 
2019-09-29,충주,MF6-849,BALL RETAINERS,38,34000 ,1292000 
2019-09-09,충주,MF6-565,END MILL,6,170000 ,1020000 
2019-07-19,충주,MF7-248,NUT,7,15000 ,105000 
2019-07-02,충주,MF2-212,브레이크액,27,50000 ,1350000 
2019-10-01,충주,MF4-982,INSULATION TAPE,29,27000 ,783000 
2019-07-10,충주,MF2-528,OPP TAPE,22,26000 ,572000 
2019-08-06,충주,MF7-170,BOLT,48,3000 ,144000 
2019-07-12,충주,MF6-469,S45C(판재),35,200000 ,7000000 
2019-03-10,충주,MF8-069,DRAWING OIL,49,67000 ,3283000 
2019-11-24,충주,MF7-200,DIAL GAUGE,24,130000 ,3120000 
2019-11-06,충주,MF1-592,액체질소,42,2000 ,84000 
2019-05-23,충주,MF4-660,C2H2(아세틸렌),12,14000 ,168000 
2019-11-02,충주,MF2-752,MOLD SPRING,42,30000 ,1260000 
2019-01-04,충주,MF5-236,액체질소,45,2000 ,90000 
2019-05-03,충주,MF8-408,GUIDE BUSHING,22,25000 ,550000 
2019-04-06,충주,MF4-465,백관,44,56000 ,2464000 
2019-09-27,충주,MF9-685,강관조관유,35,330000 ,11550000 
2019-05-18,충주,MF6-751,BITE,37,86000 ,3182000 
2019-08-15,충주,MF3-880,목재,46,6700 ,308200 
2019-12-19,충주,MF7-393,공업용장갑,27,6500 ,175500 
2019-09-11,충주,MF6-381,LOCATION PIN,1,790000 ,790000 
2019-11-04,충주,MF3-004,목재,32,6700 ,214400 
2019-09-04,충주,MF7-130,ONE-TOUCH FITTING,39,59000 ,2301000 
2019-03-25,충주,MF1-105,붕산,47,7000 ,329000 
2019-06-17,충주,MF2-102,ELECTRIC TOOL,39,16000 ,624000 
2019-08-07,충주,MF3-585,HISS PIN,7,97000 ,679000 
2019-11-11,충주,MF2-834,HISS PIN,19,97000 ,1843000 
2019-02-04,충주,MF9-856,접착제,26,20000 ,520000 
2019-06-29,충주,MF1-213,수용성세척액,12,30000 ,360000 
2019-07-22,충주,MF7-220,가공유,43,500000 ,21500000 
2019-06-26,충주,MF6-309,Pipe,6,530000 ,3180000 
2019-10-07,충주,MF3-053,GRIND STONE,17,240000 ,4080000 
2019-10-11,충주,MF7-057,브레이크액,27,50000 ,1350000 
2019-06-11,충주,MF7-262,작업복,47,1300000 ,61100000 
2019-12-29,충주,MF3-868,BRUSH,4,3000 ,12000 
2019-08-07,충주,MF7-553,BRUSH,10,3000 ,30000 
2019-03-03,충주,MF2-048,END MILL,20,170000 ,3400000 
2019-04-19,충주,MF7-247,윤활유,39,2000000 ,78000000 
2019-01-08,충주,MF1-143,AL TAPE,6,15000 ,90000 
2019-09-02,충주,MF7-862,PLUG,48,3000 ,144000 
2019-09-18,충주,MF7-364,탄화수소세척액,13,33000 ,429000 
2019-01-26,충주,MF1-238,PACKING PARTS,22,260000 ,5720000 
2019-11-01,충주,MF4-908,PILOT PUNCH,45,380000 ,17100000 
2019-01-20,충주,MF4-393,안전장비B,16,25000 ,400000 
2019-03-30,충주,MF9-653,공업용장갑,3,6500 ,19500 
2019-11-10,충주,MF5-434,용접장갑,23,38000 ,874000 
2019-04-15,충주,MF2-516,DRILL,2,15000 ,30000 
2019-07-17,충주,MF4-500,철물,27,7000 ,189000 
2019-10-12,충주,MF1-359,파일/바인더류,6,2500 ,15000 
2019-04-05,충주,MF8-487,안전장비D,14,21000 ,294000 
2019-06-11,충주,MF7-831,OPP TAPE,13,26000 ,338000 
2019-05-08,충주,MF1-102,가공유,7,500000 ,3500000 
2019-09-04,충주,MF2-959,GUIDE POST,40,340000 ,13600000 
2019-05-08,충주,MF5-824,BUTTOM DIE,35,42000 ,1470000 
2019-04-09,충주,MF5-308,HYDRAULIC HOSE,35,27000 ,945000 
2019-01-07,충주,MF8-489,니쁠,43,5000 ,215000 
2019-08-27,충주,MF9-952,지류,42,15000 ,630000 
2019-02-02,충주,MF9-798,LIFTER PIN SET,29,180000 ,5220000 
2019-06-02,충주,MF6-482,OPP TAPE,16,26000 ,416000 
2019-05-03,충주,MF6-515,작업용장갑,5,4000 ,20000 
2019-02-01,충주,MF3-170,LIMIT SWITCH,16,74000 ,1184000 
2019-09-14,충주,MF9-071,에어건,47,20000 ,940000 
2019-06-30,충주,MF9-085,PUSH BUTTON S/W,46,15000 ,690000 
2019-04-15,충주,MF7-960,소모품,43,2200 ,94600 
2019-07-01,충주,MF3-349,OPP TAPE,33,26000 ,858000 
2019-01-04,충주,MF5-926,HOOK,10,170000 ,1700000 
2019-03-15,충주,MF5-456,작업복A,47,45000 ,2115000 
2019-04-14,충주,MF8-938,PIPE PACKING PARTS,3,2300000 ,6900000 
2019-03-02,충주,MF5-054,접착제,27,20000 ,540000 
2019-09-23,충주,MF5-892,LIGHING LAMP,12,33000 ,396000 
2019-10-13,충주,MF1-956,필기구류,44,1500 ,66000 
2019-01-29,충주,MF8-163,PLASTIC BOX,18,20000 ,360000 
2019-12-25,충주,MF7-743,불화카리,17,83000 ,1411000 
2019-04-13,충주,MF3-802,DIAL GAUGE,19,130000 ,2470000 
2019-11-04,충주,MF2-557,INSULATION TAPE,30,27000 ,810000 
2019-08-27,충주,MF1-034,줄자,24,5000 ,120000 
2019-02-05,충주,MF2-824,배관자재,19,3000 ,57000 
2019-09-08,충주,MF2-466,GRIND STONE,6,240000 ,1440000 
2019-09-11,충주,MF9-822,브레이크액,40,50000 ,2000000 
2019-05-01,충주,MF4-992,BRACKER SWITCH,29,10000 ,290000 
2019-12-25,충주,MF2-839,방진마스크,46,7000 ,322000 
2019-10-08,충주,MF7-907,AIR CYLINDER,23,56000 ,1288000 
2019-03-10,충주,MF6-007,HOOK,16,170000 ,2720000 
2019-12-04,충주,MF3-750,BUTTOM DIE,16,42000 ,672000 
2019-04-25,충주,MF1-115,작업복B,17,33000 ,561000 
2019-02-14,충주,MF4-615,COIL SPRING,24,200000 ,4800000 
2019-06-23,충주,MF9-491,Pipe,4,530000 ,2120000 
2019-11-15,충주,MF1-553,HOOK,14,170000 ,2380000 
2019-12-29,충주,MF7-331,S45C(봉),31,45000 ,1395000 
2019-04-13,충주,MF1-015,PACKING PARTS,32,260000 ,8320000 
2019-11-28,충주,MF9-333,PLASMA W/D PARTS,44,5000 ,220000 
2019-12-26,충주,MF7-702,목재,15,6700 ,100500 
2019-03-30,충주,MF2-308,HYDRAULIC HOSE,9,27000 ,243000 
2019-12-16,충주,MF2-539,GAUGE,21,15000 ,315000 
2019-10-25,충주,MF6-327,PUSH BUTTON S/W,31,15000 ,465000 
2019-08-02,충주,MF8-831,필기구류,21,1500 ,31500 
2019-04-03,충주,MF6-555,면장갑(10set),43,8000 ,344000 
2019-12-16,충주,MF9-320,PLASTIC BOX,40,20000 ,800000 
2019-11-23,충주,MF7-629,인쇄물,4,4700 ,18800 
2019-07-06,충주,MF8-242,청소용구,45,8000 ,360000 
2019-01-27,충주,MF1-205,LIMIT SWITCH,17,74000 ,1258000 
2019-06-06,충주,MF2-149,배관자재,36,3000 ,108000 
2019-04-21,충주,MF8-015,철직자,14,1000 ,14000 
2019-03-28,충주,MF8-434,BOLT,40,3000 ,120000 
2019-09-10,충주,MF7-065,일반마스크,6,6000 ,36000 
2019-09-21,충주,MF2-910,LIFTER PIN SET,27,180000 ,4860000 
2019-05-11,충주,MF5-815,마크펜,23,3000 ,69000 
2019-10-23,충주,MF1-771,PAPER,16,39000 ,624000 
2019-01-14,충주,MF7-686,화장지,23,4700 ,108100 
2019-11-28,충주,MF1-630,지류,38,15000 ,570000 
2019-09-08,충주,MF9-483,탄화수소세척액,14,33000 ,462000 
2019-08-29,충주,MF9-711,안전장비D,22,21000 ,462000 
2019-06-22,충주,MF9-115,지류,7,15000 ,105000 
2019-01-30,충주,MF5-493,LIMIT SWITCH,14,74000 ,1036000 
2019-02-24,충주,MF2-114,철물,35,7000 ,245000 
2019-05-14,충주,MF3-065,FLEXIBLE(전선관),7,57000 ,399000 
2019-04-24,충주,MF9-985,종이컵,18,6000 ,108000 
2019-10-12,충주,MF3-426,AIR CYLINDER,36,56000 ,2016000 
2019-08-17,충주,MF8-064,HYDRAULIC HOSE,47,27000 ,1269000 
2019-12-22,충주,MF5-304,소모품,1,2200 ,2200 
2019-09-08,충주,MF2-294,PAPER BRSH,19,40000 ,760000 
2019-04-01,충주,MF1-125,청소용구,31,8000 ,248000 
2019-04-19,충주,MF3-094,DRAWING OIL,3,67000 ,201000 
2019-01-30,충주,MF4-770,작업용장갑,5,4000 ,20000 
2019-02-22,충주,MF4-849,종이컵,10,6000 ,60000 
2019-03-02,충주,MF4-762,LIMIT SWITCH,49,74000 ,3626000 
2019-02-16,충주,MF1-927,방진마스크,43,7000 ,301000 
2019-08-24,충주,MF3-040,FUSE,24,2000 ,48000 
2019-10-17,충주,MF5-309,S45C(봉),26,45000 ,1170000 
2019-03-23,충주,MF4-449,Chain,16,34000 ,544000 
2019-02-25,충주,MF4-798,MICRO METER,13,120000 ,1560000 
2019-02-18,충주,MF6-868,안전장비,42,290000 ,12180000 
2019-03-16,충주,MF2-269,S45C(봉),42,45000 ,1890000 
2019-10-03,충주,MF7-289,청소용구D,1,41000 ,41000 
2019-01-29,충주,MF5-358,지류,26,15000 ,390000 
2019-05-05,충주,MF7-776,GUIDE POST,3,340000 ,1020000 
2019-08-06,충주,MF9-014,S45C(봉),48,45000 ,2160000 
2019-03-14,충주,MF9-585,LIFTER PIN SET,39,180000 ,7020000 
2019-01-14,충주,MF2-681,HISS PIN,32,97000 ,3104000 
2019-07-05,충주,MF6-597,RELAY SWITCH,39,13000 ,507000 
2019-10-03,충주,MF2-060,OPP TAPE,47,26000 ,1222000 
2019-12-09,충주,MF3-127,LIFTER PIN SET,47,180000 ,8460000 
2019-01-08,충주,MF7-060,에어건,33,20000 ,660000 
2019-07-25,충주,MF8-328,DRAWING OIL,12,67000 ,804000 
2019-11-21,충주,MF1-506,필기구류,9,1500 ,13500 
2019-11-21,충주,MF5-526,청소용구B,34,22000 ,748000 
2019-02-10,충주,MF2-454,각관,7,230000 ,1610000 
2019-02-18,충주,MF1-614,비닐,49,15500 ,759500 
2019-09-10,충주,MF1-984,FUSE,17,2000 ,34000 
2019-08-05,충주,MF1-326,의료품,24,2500000 ,60000000 
2019-03-22,충주,MF7-089,액체알곤,39,9000 ,351000 
2019-02-11,충주,MF7-001,청소용구D,49,41000 ,2009000 
2019-01-09,충주,MF2-962,AIR MODULAR UNIT,20,78000 ,1560000 
2019-07-21,충주,MF9-089,등산마스크,19,4000 ,76000 
2019-12-28,충주,MF1-856,청소용구C,15,35000 ,525000 
2019-05-11,충주,MF4-665,Chain,17,34000 ,578000 
2019-06-19,충주,MF5-968,붕산,37,7000 ,259000 
2019-09-23,충주,MF9-432,HISS PIN,23,97000 ,2231000 
2019-08-28,충주,MF5-707,ONE-TOUCH FITTING,13,59000 ,767000 
2019-01-13,충주,MF8-962,철직자,11,1000 ,11000 
2019-12-14,충주,MF8-987,BOLT,24,3000 ,72000 
2019-01-19,충주,MF7-443,건전지,6,2400 ,14400 
2019-06-24,충주,MF9-992,액체알곤,39,9000 ,351000 
2019-06-18,충주,MF6-570,면장갑(10set),23,8000 ,184000 
2019-03-05,충주,MF8-655,COUNTER DRILL,49,170000 ,8330000 
2019-03-18,충주,MF6-516,ELECTRIC TOOL,27,16000 ,432000 
2019-10-07,충주,MF6-052,Chain,44,34000 ,1496000 
2019-10-26,충주,MF9-709,S45C(판재),41,200000 ,8200000 
2019-07-05,충주,MF2-824,일반사무용품류,46,2100 ,96600 
2019-12-28,충주,MF8-046,강관조관유,42,330000 ,13860000 
2019-02-13,충주,MF1-985,액체알곤,15,9000 ,135000 
2019-10-26,충주,MF5-775,RECEPTACLE,19,10000 ,190000 
2019-05-25,충주,MF6-862,S45C봉,15,70000 ,1050000 
2019-05-05,충주,MF4-232,PAINT,30,77000 ,2310000 
2019-10-21,충주,MF7-791,소모품,45,2200 ,99000 
2019-03-21,충주,MF8-140,AL TAPE,5,15000 ,75000 
2019-09-22,충주,MF3-179,안전장비D,43,21000 ,903000 
2019-04-19,충주,MF1-000,RECEPTACLE,12,10000 ,120000 
2019-04-07,충주,MF4-541,목재,21,6700 ,140700 
2019-06-23,충주,MF6-556,MOTOR,43,30000 ,1290000 
2019-06-24,충주,MF3-745,GRIND STONE,44,240000 ,10560000 
2019-04-22,충주,MF2-106,AIR CYLINDER,33,56000 ,1848000 
2019-11-24,충주,MF6-500,S45C(판재),40,200000 ,8000000 
2019-08-10,충주,MF7-168,BUTTOM DIE,1,42000 ,42000 
2019-03-14,충주,MF7-069,O-RING,32,46000 ,1472000 
2019-06-01,충주,MF6-108,강관조관유,40,330000 ,13200000 
2019-09-25,충주,MF7-851,전선(동력선),44,9500 ,418000 
2019-10-19,충주,MF8-636,FUSE,16,2000 ,32000 
2019-11-27,충주,MF8-766,COIL SPRING,14,200000 ,2800000 
2019-07-06,충주,MF8-361,BEARING,45,75000 ,3375000 
2019-05-16,충주,MF2-529,LIGHING LAMP,37,33000 ,1221000 
2019-12-29,충주,MF4-530,BOLT,22,3000 ,66000 
2019-04-25,충주,MF3-009,DRILL,6,15000 ,90000 
2019-09-01,충주,MF6-248,작업용장갑,43,4000 ,172000 
2019-04-28,충주,MF1-493,Pipe,11,530000 ,5830000 
2019-03-28,충주,MF5-705,NUT,41,15000 ,615000 
2019-08-28,충주,MF2-336,안전장비B,11,25000 ,275000 
2019-02-02,충주,MF4-435,실리콘,19,150000 ,2850000 
2019-05-22,충주,MF8-596,AIR CYLINDER,38,56000 ,2128000 
2019-02-03,충주,MF4-480,작업복,33,1300000 ,42900000 
2019-03-17,충주,MF6-340,BUTTOM DIE,4,42000 ,168000 
2019-05-29,충주,MF9-484,ELECTRIC TOOL,27,16000 ,432000 
2019-12-26,충주,MF5-179,LPG가스,28,210000 ,5880000 
2019-08-19,충주,MF4-993,브레이크액,35,50000 ,1750000 
2019-03-09,충주,MF7-208,S45C봉,33,70000 ,2310000 
2019-11-06,충주,MF7-117,OPP TAPE,46,26000 ,1196000 
2019-09-15,충주,MF8-034,LINE TAPE,7,30000 ,210000 
2019-06-04,충주,MF6-815,구리스,16,330000 ,5280000 
2019-03-25,충주,MF5-472,S45C(판재),23,200000 ,4600000 
2019-01-22,충주,MF7-938,POWER SUPPLY,41,60000 ,2460000 
2019-10-30,충주,MF2-334,붓,46,3000 ,138000 
2019-09-20,충주,MF7-330,와샤,37,60000 ,2220000 
2019-03-15,충주,MF1-342,필기구류,17,1500 ,25500 
2019-09-26,충주,MF8-928,S45C(판재),33,200000 ,6600000 
2019-11-11,충주,MF4-866,MOLD SPRING,6,30000 ,180000 
2019-11-01,충주,MF8-035,END MILL,47,170000 ,7990000 
2019-04-29,충주,MF1-461,안전장비D,37,21000 ,777000 
2019-06-21,충주,MF5-110,작업복A,46,45000 ,2070000 
2019-02-28,충주,MF5-038,구리스,7,330000 ,2310000 
2019-05-21,충주,MF3-954,마크펜,25,3000 ,75000 
2019-06-17,충주,MF7-101,POWER SUPPLY,44,60000 ,2640000 
2019-03-09,충주,MF7-082,PAINT,39,77000 ,3003000 
2019-08-25,충주,MF3-517,PRESS 타발유,11,5700000 ,62700000 
2019-04-15,충주,MF5-315,강관방청유(외측),45,860000 ,38700000 
2019-10-12,충주,MF4-012,AIR BOX,8,220000 ,1760000 
2019-12-23,충주,MF9-894,POWER SUPPLY,21,60000 ,1260000 
2019-11-09,충주,MF8-310,배관자재,39,3000 ,117000 
2019-08-15,충주,MF9-689,실리콘,48,150000 ,7200000 
2019-12-16,충주,MF7-477,GAUGE,23,15000 ,345000 
2019-10-27,충주,MF5-962,OPP TAPE,48,26000 ,1248000 
2019-07-27,충주,MF2-558,붕산,14,7000 ,98000 
2019-04-11,충주,MF4-746,NUT,36,15000 ,540000 
2019-07-09,충주,MF7-276,기체질소,22,6800 ,149600 
2019-10-01,충주,MF6-604,스치로폴,16,30000 ,480000 
2019-12-05,충주,MF2-146,철직자,21,1000 ,21000 
2019-03-12,충주,MF6-291,Chain,9,34000 ,306000 
2019-01-07,충주,MF8-901,CABLE TIE,34,10000 ,340000 
2019-02-12,충주,MF6-249,실리콘,45,150000 ,6750000 
2019-04-16,충주,MF9-328,PAPER,28,39000 ,1092000 
2019-02-25,충주,MF9-409,절연판,6,45000 ,270000 
2019-12-18,충주,MF2-711,GAUGE,15,15000 ,225000 
2019-12-23,충주,MF1-351,MOLD SPRING,18,30000 ,540000 
2019-02-15,충주,MF6-146,PRESS 타발유,18,5700000 ,102600000 
2019-08-19,충주,MF6-752,청소용구E,12,52000 ,624000 
2019-05-02,충주,MF1-709,등산마스크,11,4000 ,44000 
2019-04-13,충주,MF8-242,불화카리,7,83000 ,581000 
2019-09-07,충주,MF8-883,등산마스크,18,4000 ,72000 
2019-01-27,충주,MF8-161,의료품,46,2500000 ,115000000 
2019-08-26,충주,MF5-364,PAPER,40,39000 ,1560000 
2019-11-05,충주,MF9-988,철물,9,7000 ,63000 
2019-02-14,충주,MF7-882,에어건,16,20000 ,320000 
2019-05-28,충주,MF6-115,목재,48,6700 ,321600 
2019-06-01,충주,MF8-605,BITE,48,86000 ,4128000 
2019-04-13,충주,MF1-769,인쇄물,15,4700 ,70500 
2019-01-24,충주,MF3-877,BITE,12,86000 ,1032000 
2019-11-17,충주,MF5-802,LM BEARING,39,24000 ,936000 
2019-06-03,충주,MF2-220,BEARING,17,75000 ,1275000 
2019-07-01,충주,MF7-275,실리콘,22,150000 ,3300000 
2019-11-08,충주,MF9-305,커터기,38,7000 ,266000 
2019-05-29,충주,MF3-085,강관방청유(내측),14,540000 ,7560000 
2019-08-11,충주,MF7-924,BOLT,46,3000 ,138000 
2019-07-10,충주,MF8-188,AIR CYLINDER,43,56000 ,2408000 
2019-07-01,충주,MF4-740,S45C봉,35,70000 ,2450000 
2019-09-03,충주,MF5-242,탄화수소세척액,21,33000 ,693000 
2019-12-20,충주,MF6-068,안전장비D,19,21000 ,399000 
2019-05-05,충주,MF7-118,BUTTOM DIE,41,42000 ,1722000 
2019-03-14,충주,MF8-990,NUT,26,15000 ,390000 
2019-04-08,충주,MF9-409,NUT,15,15000 ,225000 
2019-11-20,충주,MF9-553,MOTOR,31,30000 ,930000 
2019-05-21,충주,MF6-169,안전장비B,42,25000 ,1050000 
2019-06-08,충주,MF3-310,PRESS 타발유,12,5700000 ,68400000 
2019-04-30,충주,MF8-967,일반마스크,19,6000 ,114000 
2019-08-13,충주,MF9-608,ONE-TOUCH FITTING,12,59000 ,708000 
2019-01-09,충주,MF7-725,기체질소,21,6800 ,142800 
2019-01-15,충주,MF3-705,오일주입기,49,33000 ,1617000 
2019-05-16,충주,MF6-484,불화카리,49,83000 ,4067000 
2019-08-18,충주,MF6-979,PAINT,8,77000 ,616000 
2019-03-27,충주,MF7-865,RECEPTACLE,44,10000 ,440000 
2019-04-03,충주,MF3-986,PAINT,26,77000 ,2002000 
2019-10-10,충주,MF2-063,청소용구A,3,13000 ,39000 
2019-07-20,충주,MF6-220,DRILL,25,15000 ,375000 
2019-01-27,충주,MF4-107,청소용구E,16,52000 ,832000 
2019-04-27,충주,MF4-117,Chain,44,34000 ,1496000 
2019-07-11,충주,MF3-741,의료품,30,2500000 ,75000000 
2019-11-22,충주,MF1-681,불화카리,6,83000 ,498000 
2019-01-07,충주,MF2-275,PILOT PUNCH,19,380000 ,7220000 
2019-05-12,충주,MF4-317,ONE-TOUCH FITTING,22,59000 ,1298000 
2019-02-28,충주,MF5-722,커터기,36,7000 ,252000 
2019-10-04,충주,MF2-005,청소용구E,21,52000 ,1092000 
2019-12-08,충주,MF5-968,구리스,7,330000 ,2310000 
2019-02-18,충주,MF3-344,P/Z O-RING,18,38000 ,684000 
2019-09-13,충주,MF3-495,소모품,9,2200 ,19800 
2019-05-21,충주,MF2-516,Pipe,3,530000 ,1590000 
2019-08-18,충주,MF2-251,INSERT TIP,17,30000 ,510000 
2019-07-27,충주,MF7-471,청소용구C,47,35000 ,1645000 
2019-07-12,충주,MF5-067,AIR COUPLER,27,30000 ,810000 
2019-03-26,충주,MF8-175,인쇄물,27,4700 ,126900 
2019-11-05,충주,MF5-685,청소용구D,18,41000 ,738000 
2019-07-04,충주,MF7-863,작업복A,45,45000 ,2025000 
2019-04-17,충주,MF3-324,불화카리,48,83000 ,3984000 
2019-08-23,충주,MF7-421,MOLD SPRING,17,30000 ,510000 
2019-06-24,충주,MF4-822,등산마스크,27,4000 ,108000 
2019-01-03,충주,MF6-287,의료품,8,2500000 ,20000000 
2019-12-23,충주,MF9-375,작업복B,24,33000 ,792000 
2019-07-13,충주,MF2-976,PACKING PARTS,35,260000 ,9100000 
2019-02-28,충주,MF9-136,구리스,25,330000 ,8250000 
2019-10-04,충주,MF8-989,FUSE,2,2000 ,4000 
2019-11-10,충주,MF7-603,백관,19,56000 ,1064000 
2019-09-08,충주,MF3-466,PHOTO SENSOR,1,600000 ,600000 
2019-10-27,충주,MF3-212,비닐,4,15500 ,62000 
2019-01-22,충주,MF4-278,안전장비D,13,21000 ,273000 
2019-02-19,충주,MF2-972,마크펜,9,3000 ,27000 
2019-04-13,충주,MF3-808,에어건,26,20000 ,520000 
2019-03-01,충주,MF5-193,O-RING,30,46000 ,1380000 
2019-02-11,충주,MF8-234,PUSH BUTTON S/W,6,15000 ,90000 
2019-11-16,충주,MF9-111,INSULATION TAPE,50,27000 ,1350000 
2019-07-22,충주,MF5-899,PAPER,27,39000 ,1053000 
2019-07-09,충주,MF8-613,청소용구B,9,22000 ,198000 
2019-08-10,충주,MF2-348,ANGLE,43,32000 ,1376000 
2019-04-27,충주,MF9-562,안전장비E,28,50000 ,1400000 
2019-12-15,충주,MF1-814,FLEXIBLE(전선관),23,57000 ,1311000 
2019-04-07,충주,MF7-361,PUSH BUTTON S/W,33,15000 ,495000 
2019-04-01,충주,MF6-097,강관조관유,21,330000 ,6930000 
2019-11-17,충주,MF6-182,MAGNET SWITCH,22,890000 ,19580000 
2019-06-16,충주,MF2-869,안전장비E,27,50000 ,1350000 
2019-06-02,충주,MF7-752,LM BEARING,50,24000 ,1200000 
2019-01-12,충주,MF5-590,ANGLE,12,32000 ,384000 
2019-07-01,충주,MF9-457,BRUSH,50,3000 ,150000 
2019-12-19,충주,MF3-615,철사,49,20000 ,980000 
2019-12-28,충주,MF2-357,면장갑(10set),20,8000 ,160000 
2019-09-24,충주,MF4-144,HOOK,22,170000 ,3740000 
2019-04-08,충주,MF8-217,PAPER,8,39000 ,312000 
2019-02-01,충주,MF9-034,실리콘,25,150000 ,3750000 
2019-07-19,충주,MF6-728,LOCATION PIN,31,790000 ,24490000 
2019-06-05,충주,MF1-675,줄자,27,5000 ,135000 
2019-02-28,충주,MF8-253,MOLD SPRING,3,30000 ,90000 
2019-08-12,충주,MF7-182,MOLD SPRING,12,30000 ,360000 
2019-08-16,충주,MF6-243,BRACKER SWITCH,3,10000 ,30000 
2019-05-12,충주,MF8-426,C2H2(아세틸렌),32,14000 ,448000 
