별점(평점),리뷰내용,작성일자,공감횟수,비공감횟수
1,솔직히 잼있고 웃기는 장면들이 영화소개에서 다 공개해 버려서 막상 볼게없는 영화가 되어버린듯...영화예고편이나 영화소개 안봤으면 잼있는 영화...이미 영화예고나 소개를 보았다면 크게 볼것없는 영화.,2019.01.28 21:04,5,6
1,사람들이 웃을 일이 없나보다. 몇몇 장면 빼고는 별로던데.... 단체로 웃음 바이러스에 감염된듯....ㅠ,2019.01.27 23:35,5,6
1,둘다 잼있지만 내안에 그놈이 조금 더 난듯 평점이 너무 높아서 1점드립니다 예상 스코어 400만명,2019.01.26 18:35,5,6
1,그냥피식졍도ㅠ실망임,2019.01.24 00:22,5,6
1,진짜 정말 정말 재미없어요. 이게 왜이리 평점이 높은지 도무지 이해가 안감. 정말 시간 아깝다. 그중에서도 그나마 신하균이랑 강패 나올때가 좀 재밌지.... 다른건 정말...,2021.02.09 12:38,6,7
1,이게 왜 천만관객이죠? 이해 안될정도로 유치,2020.09.12 09:54,6,7
1,에??? 진심 다 알바였나 평점 이제 못 믿겄네ㅜㅜㅜ초등학생 남자애들이면 재밌게 볼 수 있을 듯^^,2019.02.27 10:32,6,7
1,"개인의 취향은 존중받되이 영화가 이런 후한 평가를 받는다는게 더 놀라움.코믹 영화라는데, 정작 웃어야 할 포인트 찾기가 힘들고다음씬이 완벽히 예측되는 영화.십수년전 ‘색즉시공’이나 ‘위대한 유산’에 더 큰 점수를 주...",2019.02.18 11:23,6,7
1,아니  안웃긴데이상하네에,2019.02.18 11:02,6,7
1,진짜 어떻게 이런 유치찬란한 영화가 천만영화가 될 수 있는지??? 오늘 보고 왔는데...보는 내내 의아했음....이렇게 말도 안되는 가벼운 영화가 천만되면 대한민국 영화계는 그냥 접어야 됨....앞으로 기대도 안한다...,2019.02.11 16:27,6,7
1,한국영화는 조폭or경찰 빼면 영화못만드나? 인터스텔라나 어벤져스같은 스케일큰영화는 언제나올까..,2019.02.09 17:19,6,7
1,보고나서 한숨만...도대체 알바를 얼마나 푼건지... '동해물과 백두산이' 아니 최소한 '해적'정도는 웃길줄알았는데...사기쳐서 천만넘은 최초의 영화가 아닐런지...,2019.02.09 10:13,6,7
1,진짜 재미없던데 너무기대하고봣나 하나도 재미도없고 내용도 없고 걍 그저그런영환데 다들 재밋다하니 보는거같은 그런영화,2019.02.07 12:24,6,7
1,억지 감동없어서 다행인데 코빅보다 재미없었다.,2019.02.06 22:34,6,7
1,웃기냐이게어이없네.,2019.02.06 19:05,6,7
1,딱 ...초딩.중딩TV용 코믹영화! 재미없는건 아니지만..평점이랑 관객수만 보고  너무 기대를...ㅋ,2019.02.06 10:58,6,7
1,"재미는 있었는데 9점대 영화는 아니기 때문에 형평성을 위해 1점을 준다. 배테랑이 웃음코드 / 진지, 메세지 비율이 5대5 로 팽팽하게 유지되었다면 이 영화는 9대1정도다. 킬링타임용으로 좋으나 많이 유치할 수 있다...",2019.02.05 21:55,6,7
1,뻔한 코디미 터무니 없는 시나리오,2019.02.05 19:24,6,7
1,인기많대서 봤는데 웃기지도 않고 언제 끝나지 하다가 나왔다.,2019.02.05 15:22,6,7
1,기대없이 보기좋은 영화.예고편=영화 입니다 가볍게 볼분만 보세요..c~b급정도 ..,2019.02.03 12:50,6,7
1,뭔가 영화 속 개그 코드와 맞는 사람들만 재밌는 느낌..?,2019.02.01 10:41,6,7
1,ㅋ그냥... 모르겠네요 너무 계속된 말장난에  웃음이 ㅎㅎ..ㅎㅎ..,2019.01.31 00:17,6,7
1,평점믿고갔는데 보다가 중간에 나옴. 개그프로 보는건지 영화보는건지. 개그도 너무 억지스럽고 유치해서 입가 미동도 안함. 이딴 영화가 찬양받는 한국영화 수준...,2019.01.29 09:19,6,7
1,전 개재미없었음 차라리 내안의 그놈이 훨씬남;;,2019.01.28 14:12,6,7
1,개그 코미디는 유투브에서 보는게 돈도 안들고 훨씬 재밌습니다. 영화관에서 디비자기는 오랫만,2019.01.27 19:33,6,7
1,이런 말도 안되는 영화가 평점이 높네요..마형사는 싸움을 그렇게 잘하는데 왜 잡혀간건가요?..,2019.01.24 19:21,6,7
1,킬링타임용?그이상도이하도아님?,2019.01.23 18:03,6,7
1,잼없다 정말잼없다 정말 재미없는영화를 시간내서본게 극한상황이다,2019.02.26 02:34,7,8
1,노잼... 이에요ㅠㅠ,2019.02.24 13:27,7,8
1,볼거 없음. 그냥 그런 코믹영화,2019.02.14 14:32,7,8
1,광고범벅 중국식삼류따라하기,2019.02.10 00:57,7,8
1,막판에 신하균이랑 오정세랑 말싸움 하는 씬에서 나도 모르게 고개 숙였다.유치함에 오글거림.내 옆자리 라인에 어떤 남자는 욕했다.솔직히 뺑반이나 알리타가 훨씬 재밌다.이영화가 천만관객을 찍을수 있었던 건 시기가 잘맞아...,2019.02.09 23:01,7,8
1,"와 오바 진짜;; 개그코드도 구리고 중간에 자다나옴,,여혐감독 영화 뭐 좋다고들 보는건지 ㅜㅜ 이번에 이하늬 넣어서 놀랐는데 키스신보고 경악^^ 역겹네여,,, 씨제이빨로 순위랑 평점 개오바참치~! 평점 이거 아니자나...",2019.02.09 17:44,7,8
1,어떻게 생각하면 재밋을 수도 있겠구나 생각함..내 코드는 아니었음. 피식? 정도가 간간히 있었지만 파안대소 수준은 아니었음.,2019.02.09 01:05,7,8
1,재미없다 진짜 이게 왜 인기지 ? ..,2019.02.09 00:45,7,8
1,이게 뭐에요. 걸려들어서 돈낭비 시간낭비.짜증남. 뭐가 웃겨요 단 한번도 못웃음.,2019.02.07 14:15,7,8
1,제 취향이 아닌가봅니다.최근에 보헤미안 말모이 범블비 마약왕 봣는데 보헤미안 말모이 범블비 재밋게 보고 마약왕은 재미없엇는데 그마약왕 보다도 재미없더군요..영화보는 수준이 높아진건지 아님 제가 보는눈이없는건지  모르...,2019.02.06 02:12,7,8
1,"나쁘지않긴한데 절대 이정도 관객,평점급은 아닌가같아 1점드립니다.",2019.02.05 21:16,7,8
1,한숨만 나온다 슬프다 ㅠ,2019.02.05 16:38,7,8
1,어우 돈아까움10점 준 사람들은 대체,2019.02.04 01:41,7,8
1,예고가 전부. 극장 분위기도 싸~ 했는데... 이병헌 감독 영화는 믿고 걸러야 한다는 사실 하나는 확실히 깨닫고 옴.,2019.02.03 10:43,7,8
1,아 댓글알바가 이렇게 많다고?? 예능하이라이트나 찾아볼걸;; 진심 류승룡이 소고기먹는다고 따라가는거 보고 한번웃고 끝,2019.01.29 22:19,7,8
1,나만 재미없었나..ㅜㅜ 전 너무 재미없었는데..기대를 너무 하고 갔나보네요..,2019.01.27 19:21,7,8
1,진짜 졸려 죽는줄 뭐가 재밌다는겨...,2019.01.24 23:48,7,8
1,진심 평점 조작질은 적당히들해라,2019.01.24 20:20,7,8
1,진짜 거짓말 안치고 2시간내내 무표정으로 봄,2020.07.14 19:54,8,9
1,1600만은 호구~~,2020.02.04 23:02,8,9
1,평점 처음 달아보네요.. 이 영화 왜 평점이 높은지 이해가 안됨.. 이제 평점도 알바쓰고 조작하나요..돈 아까워 ㅠㅠ 평점 0점 주고 싶은데 안되네..,2019.02.26 22:33,8,9
1,솔직히 하나도 안 웃겼다. 뭐가 빵 터진다는 건지도 모르겠고... 기대하고 극장 갔는데 안 웃기니까 스트레스 받더라,2019.02.26 20:34,8,9
1,솔직히 억지웃음 왜흥행하는지 이해안됨옆 뒤 꼬맹이들이재밋어함,2019.02.20 19:10,8,9
1,흥행하고 있다는게 말도 안되고 마구잡이식 상영관 독식이 무슨 천만괜객이 의미가 있을까 싶다.하루빨리 알바없는 솔직한 평점이 한국영화 미래의 밝은 지름길이다.,2019.02.07 01:01,8,9
1,웃음포인트가 어디인지..ㅜ전 재미없쪘어요ㅜㅜ,2019.02.06 21:18,8,9
1,예상은 했지만 시작부터 끝날때까지 지옥이었다. 노잼. 유치.이걸 돈내고 보라고? 차라리 철지난 개콘을 보세요.,2019.02.02 16:03,8,9
1,너무 기대를 했나?너무재미없음,2019.02.01 12:08,8,9
1,억지웃음유발 안타까워서 헛웃음이나온다 ㅜ,2019.01.29 16:11,8,9
1,진짜 존나 노잼 이게 재미있냐 알바들인가 진짜 ㄷㄷㄷㄷ,2019.01.24 23:03,8,9
1,예고편이 다임.. 중간에 나오고싶었음..,2019.01.24 21:58,8,9
1,최악이였다 최근에 완벽한타인 진짜 재밌게 봤는데 이건 좀 아닌거같음 억지로 웃기려고 하는데 안웃겨서 소름돋음,2019.01.24 17:36,8,9
1,연기력에 비해 작품 선택 개못하는 류승룡. 이딴 영화가 재밌고 웃기다는 대한민국 국민들 머가리 수준.,2020.07.13 02:47,9,10
1,생각없이 웃을 수 있는 영화라더니 생각 없는 사람들만 웃는 영화였다.,2019.02.14 16:46,9,10
1,1000만은 무슨... 한국인들 수준하곤,2019.02.07 17:19,9,10
1,우리나라 사람들이 웃음에 이렇게 관대할 줄이야.. 그만큼 사회가 힘들단 건가,2019.02.06 20:52,9,10
1,정말 재미없는 코미디영화...진짜 홍보나 소문은 믿을게 안되는..,2019.02.02 10:08,9,10
1,정말 아니다 싶엇는데...평점 도대체 이해가 ....안가네요 잤어요,2019.02.01 13:25,9,10
1,평점에 속음 진심 노잼 다 알바들인가? 화난다진짜 일점도 주기싫다,2019.01.26 17:48,9,10
1,이게 웃기다고?아주 웃음 짜내려고하는 뻔히보이는 코미디...,2019.02.16 00:22,10,11
1,마케팅의 성공인지 관객의 수준인지...이 영화가 천삼백만.. 어처구니없다. 내 점수는 4점,2019.02.14 18:53,10,11
1,2/7 송파관람. 2번 웃었음. 중2병 말기의 대사들. 작위적인 코미디. 배우들이 아까움. 결국 TV영화소개 프로그램에 나온내용이 전부인 영화.,2019.02.14 15:16,10,11
1,그냥 딱 집에서 볼만한 수준의 영화인데 평점 높아 놀람-_-; 괜히 보러 갔...ㅠㅠ,2019.02.13 16:26,10,11
1,별점0개는없나요... 진심 유치해요 ㅋ너무 재미없어요 ㅜㅜ영화보면서 한번도 웃은적 없음... 이게 천만영화라니.. 한국영화계도 갈 길이 머네요ㅠ 에휴 내돈~~,2019.02.10 22:28,10,11
1,솔직히 말해서 영화로서의 완성도나 뭐 여운이 남거나 느낀점 그런거는 하나도 없음 그냥 조금 웃길뿐 그이상 그이하도 아님  요즘 국민들이 웃고 살지를 못하고 삶에 치여 살다보니.. 이런 영화가 인기 있는 날도 있구나 ...,2019.02.07 15:37,10,11
1,말장난도 적당히해야 재미난듯,2019.02.02 09:30,10,11
1,쓰레기영화 그 이상 말이 필요없음.,2019.01.28 08:35,10,11
1,어디서 웃어야되나?요?,2019.02.13 16:01,11,12
1,대 국민 사기극나만 당할수 없다고 단체로 사기치는 수준임진짜 극장에서 웃는 사람 단 한명도 없었음퇴직금 딱 한번 우낌 속지마세요 여러분~~~~,2019.02.07 18:11,11,12
1,영화보는게 극한직업이였다. 폭력과 욕설을 개그로 사용하는거 그만좀하자. 진짜 이런 낮은 수준의 영화가 1위라니.... 수준에 맞는 영화다.,2019.02.05 10:31,11,12
1,이게 왜 재밋는지 모르겟고 억지웃음...웃기지도 않고 같이 본 관객들 다 안웃음...한두명만 웃더라 진심...아 속앗다  물괴는 피햇는데 이건 못피햇네 그냥 생각 없이 시간때우려면 볼만함,2019.01.31 08:14,11,12
1,음... 제 스타일은 아니였습니다....,2019.01.28 19:48,11,12
1,웃음이 다 작위적임 진짜 두번 피식한거빼고 시간아깝다고 생각함,2019.01.28 06:13,11,12
1,지금보고 누웠다이병헌감독 내돈 현금2만원과시간허비한것까지 청구한다,2019.01.28 03:00,11,12
1,밑에 높은평점 다 알바인듯이게 왜 9점인지 이해못하겠음도대체 어디서 그렇게 웃기다는건지억지 웃음 유발하려는 80년대 코미디임,2019.01.27 15:54,11,12
1,평점 10점짜리 댓글들 남겨진 시간을 보면 그냥 연이어서 쭉 작성된거를 알 수 있습니다.  남겨놓은 글들도 너무 오글거리고..진짜 댓글알바가 있긴 있구나.. 싶네요.,2019.01.23 10:36,11,12
1,소소하게 볼만하고 가끔씩 살짝살짝 웃기긴 했음. 나쁘지않은 영화. 근데 평점이 너무 높아서 조절하고갑니다. 사람들 오바하는 경향이 너무 심함.,2019.02.01 15:03,12,13
1,영화평이 너무 좋아서 오늘 보고왔는데.. 너무 유치해서 나가고 싶을 정도였습니다. 평점이 이렇게 좋은이유를 알수가없네요. 영화시작 창문씬부터 예감이 안 좋았는데 역시나네요. 시간만 버렸습니다.,2019.01.28 01:59,12,13
1,웃음30% 유치70%,2019.01.26 01:02,12,13
1,알바를 얼마나 푸신 거지..,2019.01.31 23:08,13,14
1,이런영화를돈주고본다고?,2019.01.29 02:07,13,14
1,진짜 개그콘서트 돈주고 보는느낌들었습니다. 손발오그라드는 멘트에 웃기지도 않는데 왜그리 주변에서는 깔깔거리는지.. 이해가 안되네요전형적인 여자들 맞춤형 웃음영화임,2019.01.29 01:03,13,14
1,이게 천만영화?? 웃기다길래 본건데 피식한 적도 없네요 대사에 욕이 너무 많아서 수준 떨어져 보여요 공짜로 보여줘도 시간 아까워서 안 볼거에요,2019.02.07 05:08,14,15
1,어휴노잼;;; ㄹㅇ로,2020.01.26 23:04,15,16
1,딱5점짜리 유치한 억지코미디 초딩영화.집에서 개콘보는게 더잼있을듯.평점조절위해1점.너무 유치해서 손발이 오글거리는 체험.이런영화가 흥행1위에 평점이 9점이 넘다니 기가차다.,2019.01.31 12:20,15,16
1,"나는 이 영화를 보고 한 사회에 사는 사람들의 웃음 코드가 극명하게 다를 수 있다는 것을 처음 알고 경험했다. 중간에 나가고 싶었고, 심지어 졸려서 잤다. 같이 보는 관객들도 웃는 사람이 없었다. 그런데 사람들은 다...",2019.01.27 12:26,15,16
1,평점 다 알바들임?진짜 최악으로 재미없는데,2019.01.25 13:22,20,21
1,1점 영화는 아니지만 평점이 하도 높게 나왔음 그냥 그렇게 막 재밌진 않고 차라리 배틀엔젤이 몇배는 더 재밌었음... 한국영화 너무 식상하고 소재도 비슷비슷함 제일 기억에 남는거는 치킨인가 갈비인가 전화받을때~,2019.02.28 09:10,1,3
1,수고하셨습니다.  화이팅입니다.,2019.02.27 14:00,1,3
1,그켬.. 다른거 보세요,2019.02.09 13:41,1,3
1,"부모님들은 ""그 시절 코미디가 돌아왔다!"" 하면서 좋아하셨고, 나는 '굳이 안돌아와도 되는데..' 라고 생각한 영화. 두사부일체, 달마야놀자의 패러다임을 그대로 가져다왔고 한국영화 특유의...",2022.06.16 20:43,2,4
1,웃음코드가 나랑 너무 안맞음.. 완벽한 타인은 엄청 웃으면서 봤는데 이건 억지웃음 만들라는것같은.. 사람마다 다른가봐요,2019.02.27 18:00,2,4
1,진짜  이게 웃긴가 ..젠장 늦잠이나 더잘걸,2019.02.04 13:19,2,4
1,^^; 음 ... 드라마 잘 봤습니다,2019.02.03 01:16,2,4
1,CGV인지 알고 동탄 CGV 갔다가 빠꾸 당하고 영화 못 보고 그냥 왔다,2019.01.30 19:52,2,4
1,베테랑 이후로 한국영화는 조폭 형사 소재만 다루네...지긋지긋 유치하고 오글거린다ㅡㅡ,2019.01.27 00:58,2,4
1,소문난 잔치에 먹을꺼없지 기대감이 크면 실망이 큽니다,2019.02.27 15:08,3,5
1,알바빨이 끝나간다.. 시간이 지나면서  평점도 떨어지네..,2019.02.24 06:27,3,5
1,스물 감독인줄 진작에 알았으면 안봤을텐데..,2019.02.17 17:02,3,5
1,그럭저럭..볼만했음,2019.02.15 13:30,3,5
1,왜 아직까지 개콘이 없어지지 않는 이유를 알것  같다,2019.02.10 12:29,3,5
1,난 내가 전유성인줄 알았다안웃기지 왜,2019.02.09 00:04,3,5
1,예고편이 재밌는게 다입니다. 장사잘되는 부분부터는 상당히 지루했습니다. 주변에서 호평도 있으니 참조하시길,2019.02.06 18:38,3,5
1,노잼12456789,2019.02.05 21:52,3,5
1,이해할수가없다 왜이게인기가많은지 유치하다우리나라 국민들,2019.02.05 00:13,3,5
1,영화예고편이 다한 영화,2019.01.26 20:40,3,5
1,영화ㆍㆍㆍ진짜 아님 우울하네,2019.03.16 18:13,4,6
1,너무 억지로 웃기게 하려는 부분들이 많았다.마지막만 좀 통쾌하고 그 전까지는 지루..,2019.03.10 14:02,4,6
1,진짜 기가차다 역대 1위라니 진짜 그럴만한 작품인지 묻고 싶다,2019.03.02 18:40,4,6
1,최소한의 예의는 아니지만버럭 영화는 좀 . . 중간에 나왓네요,2019.02.18 12:58,4,6
1,박수칠때 떠나십쇼 다시는 개그에 손대지마세요 제발,2019.02.16 20:14,4,6
1,가장. 돈아까운 천만영화,2019.02.15 19:20,4,6
1,설특수 영화 밸런스 패치 안할 수가 없잔아?,2019.02.11 14:59,4,6
1,그냥 킬링 타임용으론 괜찮은듯 한 6~7점 정도이나 평점을 맞추기위해 1점,2019.02.09 20:54,4,6
1,웃음코드가너무안맞네요,2019.02.05 16:45,4,6
1,진짜 별한개도 아깝다 집에 들어와서 10년도 지난 시실리 2km보는중,2019.02.04 12:02,4,6
1,하....처음으로 평점남깁니다네이버에 평점알바있다는걸 믿지않았는데이게 정말 9점대인가요?웃기지도않고 유치한데다가 지루하기까지 하...,2019.02.02 00:13,4,6
1,진짜 안웃기다 재미없어 하....,2019.01.30 23:35,4,6
1,5점정도 주는데 알바가 판을쳐서 1점준다. 삼류 한국코미디.,2019.01.30 09:43,4,6
1,개인적으로 기대했는데 기대를 너무많이해서 실망인작품 처음으로 평가하는건데 못볼정도는아닌데 딱평범한수준,2019.01.26 14:50,4,6
